2025-01-07 at 17:09:04 | INFO | Loaded model from /root/code/MRIclass/results/007-ViT3D-S-8/checkpoints/0005000.pt
2025-01-07 at 17:27:06 | INFO | item: 224, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:06 | INFO | item: 225, logits: tensor([[ 0.1489, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:10 | INFO | item: 226, logits: tensor([[ 0.1487, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:10 | INFO | item: 227, logits: tensor([[ 0.1490, -0.9889]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:27:11 | INFO | item: 228, logits: tensor([[ 0.1492, -0.9890]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:11 | INFO | item: 229, logits: tensor([[ 0.1489, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:16 | INFO | item: 230, logits: tensor([[ 0.1489, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:17 | INFO | item: 231, logits: tensor([[ 0.1487, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:17 | INFO | item: 232, logits: tensor([[ 0.1487, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:17 | INFO | item: 233, logits: tensor([[ 0.1489, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:22 | INFO | item: 234, logits: tensor([[ 0.1488, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:22 | INFO | item: 235, logits: tensor([[ 0.1488, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:22 | INFO | item: 236, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:24 | INFO | item: 237, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:29 | INFO | item: 238, logits: tensor([[ 0.1488, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:29 | INFO | item: 239, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:27:29 | INFO | item: 240, logits: tensor([[ 0.1487, -0.9887]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:27:30 | INFO | item: 241, logits: tensor([[ 0.1487, -0.9887]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:35 | INFO | item: 242, logits: tensor([[ 0.1488, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:35 | INFO | item: 243, logits: tensor([[ 0.1487, -0.9888]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:27:36 | INFO | item: 244, logits: tensor([[ 0.1488, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:36 | INFO | item: 245, logits: tensor([[ 0.1486, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:41 | INFO | item: 246, logits: tensor([[ 0.1487, -0.9885]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:27:41 | INFO | item: 247, logits: tensor([[ 0.1489, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:41 | INFO | item: 248, logits: tensor([[ 0.1489, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:42 | INFO | item: 249, logits: tensor([[ 0.1487, -0.9889]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:27:47 | INFO | item: 250, logits: tensor([[ 0.1488, -0.9888]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:27:47 | INFO | item: 251, logits: tensor([[ 0.1487, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:47 | INFO | item: 252, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:47 | INFO | item: 253, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:27:54 | INFO | item: 254, logits: tensor([[ 0.1489, -0.9886]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:54 | INFO | item: 255, logits: tensor([[ 0.1488, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:54 | INFO | item: 256, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:27:56 | INFO | item: 257, logits: tensor([[ 0.1488, -0.9892]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:28:01 | INFO | item: 258, logits: tensor([[ 0.1491, -0.9887]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:28:01 | INFO | item: 259, logits: tensor([[ 0.1487, -0.9892]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:01 | INFO | item: 260, logits: tensor([[ 0.1489, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:03 | INFO | item: 261, logits: tensor([[ 0.1487, -0.9886]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:07 | INFO | item: 262, logits: tensor([[ 0.1489, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:07 | INFO | item: 263, logits: tensor([[ 0.1489, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:07 | INFO | item: 264, logits: tensor([[ 0.1488, -0.9888]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:28:08 | INFO | item: 265, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:13 | INFO | item: 266, logits: tensor([[ 0.1489, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:13 | INFO | item: 267, logits: tensor([[ 0.1490, -0.9889]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:28:13 | INFO | item: 268, logits: tensor([[ 0.1488, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:15 | INFO | item: 269, logits: tensor([[ 0.1487, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:21 | INFO | item: 270, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:21 | INFO | item: 271, logits: tensor([[ 0.1489, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:21 | INFO | item: 272, logits: tensor([[ 0.1487, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:22 | INFO | item: 273, logits: tensor([[ 0.1488, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:28 | INFO | item: 274, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:28 | INFO | item: 275, logits: tensor([[ 0.1489, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:28 | INFO | item: 276, logits: tensor([[ 0.1489, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:28 | INFO | item: 277, logits: tensor([[ 0.1489, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:35 | INFO | item: 278, logits: tensor([[ 0.1487, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:35 | INFO | item: 279, logits: tensor([[ 0.1488, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:35 | INFO | item: 280, logits: tensor([[ 0.1487, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:35 | INFO | item: 281, logits: tensor([[ 0.1489, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:41 | INFO | item: 282, logits: tensor([[ 0.1489, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:41 | INFO | item: 283, logits: tensor([[ 0.1491, -0.9890]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:41 | INFO | item: 284, logits: tensor([[ 0.1487, -0.9887]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:41 | INFO | item: 285, logits: tensor([[ 0.1487, -0.9887]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:28:48 | INFO | item: 286, logits: tensor([[ 0.1489, -0.9890]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:48 | INFO | item: 287, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:49 | INFO | item: 288, logits: tensor([[ 0.1492, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:49 | INFO | item: 289, logits: tensor([[ 0.1491, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:54 | INFO | item: 290, logits: tensor([[ 0.1488, -0.9886]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:28:54 | INFO | item: 291, logits: tensor([[ 0.1488, -0.9888]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:28:55 | INFO | item: 292, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:28:55 | INFO | item: 293, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:29:00 | INFO | item: 294, logits: tensor([[ 0.1489, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:01 | INFO | item: 295, logits: tensor([[ 0.1488, -0.9890]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:01 | INFO | item: 296, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:29:01 | INFO | item: 297, logits: tensor([[ 0.1489, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:06 | INFO | item: 298, logits: tensor([[ 0.1486, -0.9887]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:29:06 | INFO | item: 299, logits: tensor([[ 0.1490, -0.9886]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:07 | INFO | item: 300, logits: tensor([[ 0.1490, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:07 | INFO | item: 301, logits: tensor([[ 0.1485, -0.9886]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:12 | INFO | item: 302, logits: tensor([[ 0.1489, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:12 | INFO | item: 303, logits: tensor([[ 0.1489, -0.9890]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:12 | INFO | item: 304, logits: tensor([[ 0.1486, -0.9887]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:12 | INFO | item: 305, logits: tensor([[ 0.1488, -0.9888]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:29:18 | INFO | item: 306, logits: tensor([[ 0.1488, -0.9887]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:29:18 | INFO | item: 307, logits: tensor([[ 0.1489, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:18 | INFO | item: 308, logits: tensor([[ 0.1490, -0.9890]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:19 | INFO | item: 309, logits: tensor([[ 0.1487, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:23 | INFO | item: 310, logits: tensor([[ 0.1489, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:24 | INFO | item: 311, logits: tensor([[ 0.1489, -0.9887]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:24 | INFO | item: 312, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:24 | INFO | item: 313, logits: tensor([[ 0.1490, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:30 | INFO | item: 314, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:30 | INFO | item: 315, logits: tensor([[ 0.1488, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:30 | INFO | item: 316, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:30 | INFO | item: 317, logits: tensor([[ 0.1489, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:35 | INFO | item: 318, logits: tensor([[ 0.1488, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:36 | INFO | item: 319, logits: tensor([[ 0.1486, -0.9887]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:36 | INFO | item: 320, logits: tensor([[ 0.1488, -0.9888]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:29:37 | INFO | item: 321, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:29:41 | INFO | item: 322, logits: tensor([[ 0.1489, -0.9885]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:42 | INFO | item: 323, logits: tensor([[ 0.1489, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:42 | INFO | item: 324, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:43 | INFO | item: 325, logits: tensor([[ 0.1490, -0.9888]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:29:48 | INFO | item: 326, logits: tensor([[ 0.1488, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:48 | INFO | item: 327, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:48 | INFO | item: 328, logits: tensor([[ 0.1489, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:50 | INFO | item: 329, logits: tensor([[ 0.1489, -0.9885]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:54 | INFO | item: 330, logits: tensor([[ 0.1486, -0.9887]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:55 | INFO | item: 331, logits: tensor([[ 0.1489, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:55 | INFO | item: 332, logits: tensor([[ 0.1489, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:29:57 | INFO | item: 333, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:30:02 | INFO | item: 334, logits: tensor([[ 0.1490, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:30:02 | INFO | item: 335, logits: tensor([[ 0.1487, -0.9888]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:30:02 | INFO | item: 336, logits: tensor([[ 0.1487, -0.9887]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:30:03 | INFO | item: 337, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:30:08 | INFO | item: 338, logits: tensor([[ 0.1489, -0.9886]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:30:08 | INFO | item: 339, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:30:08 | INFO | item: 340, logits: tensor([[ 0.1489, -0.9890]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:30:09 | INFO | item: 341, logits: tensor([[ 0.1488, -0.9886]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:30:15 | INFO | item: 342, logits: tensor([[ 0.1488, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:30:15 | INFO | item: 343, logits: tensor([[ 0.1488, -0.9887]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:30:15 | INFO | item: 344, logits: tensor([[ 0.1489, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:30:15 | INFO | item: 345, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:30:22 | INFO | item: 346, logits: tensor([[ 0.1489, -0.9888]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:30:22 | INFO | item: 347, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:30:22 | INFO | item: 348, logits: tensor([[ 0.1489, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:30:22 | INFO | item: 349, logits: tensor([[ 0.1489, -0.9884]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:30:29 | INFO | item: 350, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:30:29 | INFO | item: 351, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:30:29 | INFO | item: 352, logits: tensor([[ 0.1490, -0.9891]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:30:29 | INFO | item: 353, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:30:36 | INFO | item: 354, logits: tensor([[ 0.1491, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:30:36 | INFO | item: 355, logits: tensor([[ 0.1489, -0.9889]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:30:36 | INFO | item: 356, logits: tensor([[ 0.1487, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:30:36 | INFO | item: 357, logits: tensor([[ 0.1488, -0.9888]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:30:41 | INFO | item: 358, logits: tensor([[ 0.1488, -0.9887]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:30:41 | INFO | item: 359, logits: tensor([[ 0.1489, -0.9885]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:30:41 | INFO | item: 360, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:30:42 | INFO | item: 361, logits: tensor([[ 0.1488, -0.9893]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:30:47 | INFO | item: 362, logits: tensor([[ 0.1489, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:30:47 | INFO | item: 363, logits: tensor([[ 0.1489, -0.9890]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:30:48 | INFO | item: 364, logits: tensor([[ 0.1488, -0.9890]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:30:48 | INFO | item: 365, logits: tensor([[ 0.1489, -0.9889]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:30:54 | INFO | item: 366, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:30:54 | INFO | item: 367, logits: tensor([[ 0.1487, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:30:54 | INFO | item: 368, logits: tensor([[ 0.1488, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:30:56 | INFO | item: 369, logits: tensor([[ 0.1489, -0.9889]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:31:01 | INFO | item: 370, logits: tensor([[ 0.1486, -0.9887]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 17:31:01 | INFO | item: 371, logits: tensor([[ 0.1489, -0.9888]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 17:31:01 | INFO | item: 372, logits: tensor([[ 0.1488, -0.9893]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
